title,hash.html,doi,source
CAPITAL GAINS TAXATION AND YEAR-END STOCK MARKET BEHAVIOR,,,
Capital Gains Taxes and Asset Prices: Capitalization or Lock-in?,,,
Capital Gains, Dividend Yields, and Expected Inflation,
CAPITAL INVESTMENT BY THE FIRM IN PLANT AND EQUIPMENT,,,
Capital Investment, Innovative Capacity, and Stock Returns,
CAPITAL MARKET EQUILIBRIUM FOR A CLASS OF HETEROGENEOUS EXPECTATIONS IN A TWO-PARAMETER WORLD†,,,
CAPITAL MARKET IMPERFECTIONS AND THE COMPOSITION OF OPTIMAL PORTFOLIOS,,,
CAPITAL MARKETS AND THE PROCESS OF ECONOMIC GROWTH*,,,
CAPITAL MARKETS AND THE SHORT RUN BEHAVIOR OF LIFE CYCLE SAVERS,,,
CAPITAL MOVEMENTS AMONG MAJOR OECD COUNTRIES: SOME PRELIMINARY RESULTS,,,
CAPITAL RATIONING AND EXTERNAL DISCOUNT RATES*,,,
CAPITAL RATIONING: n AUTHORS IN SEARCH OF A PLOT,,,
Capital Requirements for Securities Firms,,,
Capital Requirements, Monetary Policy, and Aggregate Bank Lending: Theory and Empirical Evidence,
Capital Share Dynamics When Firms Insure Workers,,,
Capital Share Risk in U.S. Asset Pricing,,,
CAPITAL SHORTAGES: MYTH OR REALITY?,,,
Capital Structure and Corporate Control: The Effect of Antitakeover Statutes on Firm Leverage,,,
Capital Structure and Financial Risk: Evidence from Foreign Debt Use in East Asia,,,
CAPITAL STRUCTURE AND INVESTMENT BEHAVIOR*,,,
Capital Structure and the Informational Role of Debt,,,
Capital Structure and the Market for Corporate Control: The Defensive Role of Debt Financing,,,
Capital Structure as a Strategic Variable: Evidence from Collective Bargaining,,,
Capital Structure as an Optimal Contract Between Employees and Investors,,,
Capital Structure Equilibrium under Market Imperfections and Incompleteness,,,
CAPITAL STRUCTURE REARRANGEMENTS AND ME-FIRST RULES IN AN EFFICIENT CAPITAL MARKET,,,
Capital Structure Theory and REIT Security Offerings,,,
Capital Structure, Ownership, and Capital Payment Policy: The Case of Hospitals,
Capital Structures in Developing Countries,,,
CAPITALISM AND ECONOMIC STABILITY: DIRECT VERSUS MONETARY AND FISCAL CONTROLS,,,
CAPITALIZATION OF THE PROPERTY TAX: AN EMPIRICAL STUDY*,,,
Careers and Survival: Competition and Risk in the Hedge Fund and CTA Industry,,,
Carry Trades and Global Foreign Exchange Volatility,,,
Cash and Corporate Control,,,
Cash Flow and Investment: Evidence from Internal Capital Markets,,,
Cash Flow News and Stock Price Dynamics,,,
Cash Flow, Consumption Risk, and the Cross-section of Stock Returns,
CASH GENERATION IN BUSINESS OPERATIONS: SOME SIMULATION MODELS,,,
Cash Holdings and Corporate Diversification,,,
CASH-MOVEMENTS ANALYSIS OF THE NATURE OF AND ACCOUNTING FOR CORPORATE INCOME TAXES*,,,
CATASTROPHE REINSURANCE COVERAGES OF AMERICAN FIRE INSURANCE COMPANIES,,,
Catastrophic Risk and Credit Markets,,,
Catering through Nominal Share Prices,,,
Causal Relations Among Stock Returns, Interest Rates, Real Activity, and Inflation
Cautious Risk Takers: Investor Preferences and Demand for Active Management,,,
Caveat Compounder: A Warning about Using the Daily CRSP Equal-Weighted Index to Compute Long-Run Excess Returns,,,
CENTRAL BANKING OBJECTIVES, GUIDES, AND MEASURES*,
CEO Compensation and Board Structure,,,
CEO Compensation and Board Structure Revisited,,,
CEO Compensation in Financially Distressed Firms: An Empirical Analysis,,,
CEO Compensation, Change, and Corporate Strategy,
CEO Connectedness and Corporate Fraud,,,
CEO Contracting and Antitakeover Amendments,,,
CEO Horizon, Optimal Pay Duration, and the Escalation of Short-Termism,
CEO Involvement in the Selection of New Board Members: An Empirical Analysis,,,
CEO Overconfidence and Corporate Investment,,,
CEO Ownership, Stock Market Performance, and Managerial Discretion,
CEO Political Leanings and Store-Level Economic Activity during the COVID-19 Crisis: Effects on Shareholder Value and Public Health,,,
CEO Preferences and Acquisitions,,,
CEO Turnover after Acquisitions: Are Bad Bidders Fired?,,,
CEO Turnover and Relative Performance Evaluation,,,
CEOs' Outside Employment Opportunities and the Lack of Relative Performance Evaluation in Compensation Contracts,,,
Change You Can Believe In? Hedge Fund Data Revisions,,,
Change You Can Believe In? Hedge Fund Data Revisions: Erratum,,,
Changes in Expected Security Returns, Risk, and the Level of Interest Rates,
Changes in Federal Reserve Membership: A Risk-Return Profitability Analysis,,,
Changes in Interstate Banking Laws: The Impact on Shareholder Wealth,,,
CHANGES IN QUALITY OF BANK CREDIT,,,
CHANGES IN RAILROAD FINANCIAL STRUCTURES 1929–1958*,,,
Changes in the Cost of Intermediation: The Case of Savings and Loans,,,
Changes in the Financial Market: Welfare and Price Effects and the Basic Theorems of Value Conservation,,,
CHANGES IN THE PRICE RELATIONSHIP BETWEEN INVESTMENT-GRADE BONDS AND PREFERRED STOCKS*,,,
CHANGES IN THE QUALITY OF BUSINESS LOANS OF COMMERCIAL BANKS*,,,
CHANGES IN THE SUPPLY OF MONEY, THE FIRM'S MARKET VALUE AND COST OF CAPITAL,,
CHANGING CHARACTER OF THE REAL ESTATE MORTGAGE MARKETS,,,
CHANGING CONCEPTS OF CONVERTIBILITY AND THE FUTURE OF CURRENCIES,,,
CHANGING INSTITUTIONAL PATTERNS OF MORTGAGE LENDING,,,
CHANGING INTEREST RATES AND THE INVESTMENT PORTFOLIO*,,,
Changing Names with Style: Mutual Fund Name Changes and Their Effects on Fund Flows,,,
CHANGING PRICES AND FINANCIAL REPORTS: AN ANALYSIS AND A CASE STUDY*,,,
Chaos and Nonlinear Dynamics: Application to Financial Markets,,,
Characteristics of Risk and Return in Risk Arbitrage,,,
Characteristics, Contracts, and Actions: Evidence from Venture Capitalist Analyses,
Characteristics, Covariances, and Average Returns: 1929 to 1997,
Characterizing Predictable Components in Excess Returns on Equity and Foreign Exchange Markets,,,
Cheap Credit, Lending Operations, and International Politics: The Case of Global Microfinance,
CHURCH FINANCING BY FINANCIAL INSTITUTIONS IN THE UNITED STATES, 1946–52*,,
CIGARETTES AS CURRENCY,,,
Circuit Breakers and Market Volatility: A Theoretical Perspective,,,
CITATION PATTERNS IN FINANCE JOURNALS,,,
CITY EXPENDITURES AND METROPOLITAN AREAS: ANALYSIS OF INTERGOVERNMENTAL FISCAL SYSTEMS*,,,
CIVIC AND COMMUNITY CONSTRUCTION FOR THE NEXT TEN YEARS,,,
Clearly Irrational Financial Market Behavior: Evidence from the Early Exercise of Exchange Traded Stock Options,,,
Click or Call? Auction versus Search in the Over-the-Counter Market,,,
Clients' Connections: Measuring the Role of Private Information in Decentralized Markets,,,
CLO Performance,,,
Closed Form Solutions for Term Structure Derivatives with Log-Normal Interest Rates,,,
Closed-End Fund Shares' Abnormal Returns and the Information Content of Discounts and Premiums,,,
CMBS and Conflicts of Interest: Evidence from Ownership Changes for Servicers,,,
CO-INSURANCE AND CONGLOMERATE MERGER,,,
CO-ORDINATION IN CANADIAN FEDERAL FINANCE*,,,
CO-ORDINATION OF MONETARY, BANK SUPERVISORY, AND LOAN AGENCIES OF THE FEDERAL GOVERNMENT*,
Co-Skewness and Capital Asset Pricing,,,
Cointegration, Fractional Cointegration, and Exchange Rate Dynamics,
Collars and Renegotiation in Mergers and Acquisitions,,,
Collateral and Competitive Equilibria with Moral Hazard and Private Information,,,
Collateral Constraints and the Law of One Price: An Experiment,,,
Collateral Spread and Financial Development,,,
Collateral, Risk Management, and the Distribution of Debt Capacity,
Collateralization, Bank Loan Rates, and Monitoring,
Collective Risk Management in a Flight to Quality Episode,,,
COLLEGE REVENUE BONDS TO FINANCE SELF-SUPPORTING PROJECTS,,,
COMMENT,,,
Comment on Forward Markets, Stock Markets, and the Theory of the Firm,
COMMENT ON “PUTS AND CALLS: A FACTUAL SURVEY”,,,
COMMENTS ON OTHER SESSIONS,,,
COMMENTS ON SINGLE VALUED DURATION MEASURES,,,
COMMENTS ON “THE BALANCE OF PAYMENTS,” AND A PROPOSAL TO REDUCE THE PRICE OF GOLD,,
COMMERCIAL BANK BEHAVIOR AND THE LEVEL OF ECONOMIC ACTIVITY: AN ECONOMETRIC STUDY*,,,
COMMERCIAL BANK BIDDING ON MUNICIPAL REVENUE BONDS: NEW EVIDENCE,,,
Commercial Bank Portfolio Behavior and Endogenous Uncertainty,,,
COMMERCIAL BANK PORTFOLIO BEHAVIOR AND THE COMMERCIAL LOAN MARKET*,,,
COMMERCIAL BANK PRICE DISCRIMINATION AGAINST SMALL LOANS: AN EMPIRICAL STUDY*,,,
COMMERCIAL BANK REGULATION, STRUCTURE, AND PERFORMANCE*,
COMMERCIAL BANK RESERVE MANAGEMENT IN A STOCHASTIC MODEL: IMPLICATIONS FOR MONETARY POLICY,,,
COMMERCIAL BANKING IN ARIZONA—PAST AND PRESENT*,,,
COMMERCIAL BANKING IN THE SIXTIES,,,
COMMERCIAL BANKS AS LENDING AGENCIES IN THE SOUTH*,,,
COMMERCIAL-BANK ACTIVITY IN THE MUNICIPAL-BOND MARKET: 1947–1967*,,,
COMMERCIAL-BANK HOLDINGS OF MORTGAGES INSURED BY THE FEDERAL HOUSING ADMINISTRATION*,,,
COMMERCIAL-BANK PORTFOLIO BEHAVIOR: AN EMPIRICAL ANALYSIS*,,,
COMMERCIAL-BANK TIME DEPOSITS AND SOME OF THEIR IMPLICATIONS FOR FEDERAL RESERVE POLICY*,,,
COMMERCIAL-BANK TREATMENT OF BAD-DEBT LOSSES: RELATIONSHIP TO ECONOMIC AND ACCOUNTING CONCEPTS OF INCOME MEASUREMENT AND EFFECTS OF FEDERAL INCOME TAX REQUIREMENTS*,,,
COMMISSION COST STRUCTURE: SHIFTS AND SCALE ECONOMIES,,,
Commodity Bonds and Consumption Risks,,,
Commodity Financialization and Information Transmission,,,
COMMODITY FUTURES: TRENDS OR RANDOM WALKS?,,,
COMMODITY TAXATION AND EQUITY,,,
Commodity Trade and the Carry Trade: A Tale of Two Countries,,,
Common Failings: How Corporate Defaults Are Correlated,,,
Common Ownership Does Not Have Anticompetitive Effects in the Airline Industry,,,
Common Risk Factors in Cryptocurrency,,,
Common Stochastic Trends in a System of Exchange Rates,,,
Common Stock Offerings and Earnings Expectations: A Test of the Release of Unfavorable Information,,,
Common Stock Returns and Rating Changes: A Methodological Comparison,,,
COMMON STOCK VOLATILITY EXPECTATIONS IMPLIED BY OPTION PREMIA,,,
COMMON STOCKS AND “SAFETY OF PRINCIPAL”,,,
COMMON STOCKS AS A HEDGE AGAINST INFLATION,,,
COMMON STOCKS AS INVESTMENTS FOR AMERICAN LIFE INSURANCE COMPANIES, A NON-ACADEMIC VIEW II*,,
COMMON STOCKS AS INVESTMENTS FOR AMERICAN LIFE INSURANCE COMPANIES, A NON-ACADEMIC VIEW—I*,,
COMMON-STOCK FINANCING IN 1955*,,,
COMMON-STOCK RATES OF RETURN TO INVESTORS: INTER-INTRA-INDUSTRY PROFILES*,,,
Comovements in Stock Prices and Comovements in Dividends,,,
COMPANY CONTRIBUTIONS TO DISCRETIONARY PROFIT-SHARING PLANS: A QUANTITATIVE APPROACH,,,
COMPANY CONTRIBUTIONS TO DISCRETIONARY PROFIT-SHARING PLANS: COMMENT,,,
COMPARATIVE ANALYSIS OF RISK MEASURES: FRANCE AND THE UNITED STATES*,,,
Comparative Costs of Competitive and Negotiated Underwritings in the State and Local Bond Market,,,
COMPARATIVE INVESTMENT POLICY AND PERFORMANCE OF NATIONAL UNIONS' GENERAL AND SPECIAL FUNDS*,,,
COMPARATIVE RETURNS AND RISK OF CONVERTIBLE BONDS AND THEIR UNDERLYING EQUITY, DEBT, AND OPTION VALUES IN THE POSTWAR PERIOD*,
COMPARATIVE USAGE OF BOND-WARRANT AND CONVERTIBLE BOND ISSUES*,,,
Comparing Asset Pricing Models,,,
Comparing Time-Series and Survey Forecasts of Weekly Changes in Money: A Methodological Note,,,
COMPARISON OF HISTORICAL COST AND GENERAL PRICE LEVEL ADJUSTED COST RATE BASE REGULATION,,,
Compensating Financial Experts,,,
COMPENSATING-BALANCE REQUIREMENTS: THE RESULTS OF A SURVEY*,,,
Compensation and Incentives: Practice vs. Theory,,,
COMPENSATION AND PROFITS IN BRITISH NATIONALIZED INDUSTRIES*,,,
Compensation, Incentives, and the Duality of Risk Aversion and Riskiness,
COMPENSATORY CYCLICAL BANK ASSET ADJUSTMENTS*,,,
COMPENSATORY CYCLICAL BANK ASSET ADJUSTMENTS: COMMENT,,,
COMPENSATORY CYCLICAL BANK ASSET ADJUSTMENTS: REPLY,,,
Competing for Securities Underwriting Mandates: Banking Relationships and Analyst Recommendations,,,
COMPETITION AMONG FINANCIAL INSTITUTIONS FOR DEMAND AND THRIFT DEPOSITS*,,,
Competition among Trading Venues: Information and Trading on Electronic Communications Networks,,,
Competition and Coalition among Underwriters: The Decision to Join a Syndicate,,,
Competition and Collusion in Dealer Markets,,,
Competition and Misconduct,,,
COMPETITION BETWEEN BANKS AND FINANCE COMPANIES: A CROSS SECTION STUDY OF PERSONAL LOAN DEBTORS,,,
COMPETITION FOR DEPOSITS BETWEEN BANK AND NONBANK FINANCIAL INTERMEDIARIES*,,,
Competition for Order Flow and Smart Order Routing Systems,,,
Competition from Specialized Firms and the Diversification–Performance Linkage,,,
COMPETITION FROM TAX-EXEMPT BUSINESS (Discussion),,,
COMPETITION FROM TAX-EXEMPT BUSINESS*,,,
COMPETITION IN INVESTMENT BANKING*,,,
Competition on the Nasdaq and the Impact of Recent Market Reforms,,,
COMPETITION, CONFUSION, AND COMMERCIAL BANKING*,
Competition, Market Structure, and Bid-Ask Spreads in Stock Option Markets,
COMPETITIVE COMMISSIONS ON THE NEW YORK STOCK EXCHANGE,,,
COMPETITIVE EQUILIBRIUM CONTINGENT COMMODITIES AND INFORMATION*,,,
Complex Asset Markets,,,
COMPONENTS OF A MEASUREMENT MODEL: RATE OF RETURN, RISK, AND TIMING,
COMPONENTS OF INVESTMENT PERFORMANCE*,,,
Components of the Bid-Ask Spread and the Statistical Properties of Transaction Prices,,,
Computing the Constant Elasticity of Variance Option Pricing Formula,,,
Concentrating on Governance,,,
CONCENTRATION AND COMPETITION IN COMMERCIAL BANKING: A STATISTICAL STUDY*,,,
CONCENTRATION AND COMPETITION IN NEW ENGLAND BANKING*,,,
CONCENTRATION IN BANKING IN OHIO DURING THE POSTWAR PERIOD*,,,
CONCENTRATION IN INSTITUTIONAL COMMON-STOCK PORTFOLIOS,,,
CONCEPTUAL PROBLEMS IN THE USE OF RISK-ADJUSTED DISCOUNT RATES*,,,
CONDITIONAL CHANGE-CONSTRAINED PROGRAMMING TECHNIQUES IN PORTFOLIO SELECTION*,,,
Conditional Predictions of Bond Prices and Returns,,,
Conditional Skewness in Asset Pricing Tests,,,
Conditioning Variables and the Cross Section of Stock Returns,,,
Conditions for Myopic Valuation and Serial Independence of the Market Excess Return in Discrete Time Models,,,
CONFERENCE ON THE TEACHING OF BUSINESS FINANCE*,,,
Conflicting Family Values in Mutual Fund Families,,,
Conflicts of Interest and Market Illiquidity in Bankruptcy Auctions: Theory and Tests,,,
Conglomerate Investment, Skewness, and the CEO Long-Shot Bias,
Conglomerate Merger, Wealth Redistribution and Debt: A Note,,
CONGLOMERATE PERFORMANCE MEASUREMENT: COMMENT,,,
CONGLOMERATE PERFORMANCE MEASUREMENT: REPLY,,,
Connected Stocks,,,
Consensus Beliefs Equilibrium and Market Efficiency,,,
Consequences of Deregulation for Commercial Banking,,,
Consistency between Predicted and Actual Bid-Ask Quote-Revisions,,,
CONSISTENT EMPIRICAL RESULTS WITH ALMON'S METHOD: IMPLICATIONS FOR THE MONETARY VERSUS FISCAL POLICY DEBATE,,,
Consolidated Revenues and Expenses,,,
Consolidated Revenues and Expenses Reports,,,
Constant Absolute Risk Aversion Preferences and Constant Equilibrium Interest Rates,,,
CONSUMER CREDIT AND CONSUMER DEMAND FOR AUTOMOBILES,,,
CONSUMER CREDIT AND MONETARY POLICY IN THE UNITED STATES AND THE UNITED KINGDOM*,,,
CONSUMER CREDIT INSURANCE IN NEBRASKA*,,,
Consumer Default, Credit Reporting, and Borrowing Constraints,
CONSUMER INSTALMENT CREDIT AS A VARIABLE IN THE QUANTITY AND VELOCITY OF MONEY IN CALIFORNIA, 1950–60*,,
CONSUMER PERCEPTION OF INCURRED INTEREST RATES: AN EMPIRICAL TEST OF THE EFFICACY OF THE TRUTH-IN-LENDING LAW,,,
Consumer Ruthlessness and Mortgage Default during the 2007 to 2009 Housing Bust,,,
CONSUMER SENSITIVITY TO THE PRICE OF CREDIT,,,
CONSUMERS' CHOICE IN INSURANCE*,,,
Consumption and Equilibrium Interest Rates in Stochastic Production Economies,,,
Consumption Betas and Backwardation in Commodity Markets,,,
Consumption Fluctuations and Expected Returns,,,
Consumption Risk in Futures Markets,,,
Consumption Volatility Risk,,,
Consumption, Aggregate Wealth, and Expected Stock Returns,
Consumption, Dividends, and the Cross Section of Equity Returns,
Contagion as a Wealth Effect,,,
Contagious Speculation and a Cure for Cancer: A Nonevent that Made Stock Prices Soar,,,
Contingent Claims Analysis of Corporate Capital Structures: an Empirical Investigation,,,
CONTINUOUS BORROWING FROM THE FEDERAL RESERVE SYSTEM: SOME EMPIRICAL EVIDENCE,,,
Continuous Maturity Diversification of Default-Free Bond Portfolios and a Generalization of Efficient Diversification,,,
Continuous Trading or Call Auctions: Revealed Preferences of Investors at the Tel Aviv Stock Exchange,,,
Continuous-Time Methods in Finance: A Review and an Assessment,,,
Contracting in Peer Networks,,,
Contrarian Investment, Extrapolation, and Risk,
Contributing Authors and Institutions to the Journal of Finance: 1946–1985,,,
CONTROL OF CAPITAL ISSUES IN THE UNITED KINGDOM,,,
Control Rights and Capital Structure: An Empirical Investigation,,,
CONTROLLING INFLATION AND THE INFLATIONARY MENTALITY,,,
Controlling Monetary Aggregates: The Discount Window,,,
CONVERTIBILITY AND THE BUSINESS COMMUNITY,,,
CONVERTIBILITY—THE CURRENT APPROACH*,,,
Convertible Bond Design and Capital Investment: The Role of Call Provisions,,,
Convertible Bonds Are Not Called Late,,,
CONVERTIBLE BONDS: VALUATION AND OPTIMAL STRATEGIES FOR CALL AND CONVERSION,,,
Convertible Debt: Corporate Call Policy and Voluntary Conversion,,,
Convertible Securities and Venture Capital Finance,,,
COORDINATION OF ECONOMIC POLICY,,,
Corporate Acquisitions, Diversification, and the Firm's Life Cycle,
Corporate Acquisitions: A Theory of Special Cases? A Review of Event Studies Applied to Acquisitions,,,
CORPORATE BANKRUPTCY AND CONGLOMERATE MERGER,,,
Corporate Bankruptcy and Managers' Self-Serving Behavior,,,
CORPORATE BANKRUPTCY POTENTIAL, STOCKHOLDER RETURNS AND SHARE VALUATION,,
CORPORATE BANKRUPTCY POTENTIAL, STOCKHOLDER RETURNS AND SHARE VALUATION: COMMENT,,
Corporate Behavior in Adjusting to Capital Structure and Dividend Targets: An Econometric Study,,,
Corporate Board Composition, Protocols, and Voting Behavior: Experimental Evidence,
CORPORATE BOND MARKET,,,
Corporate Bond Market Transaction Costs and Transparency,,,
Corporate Bond Trading Costs: A Peek Behind the Curtain,,,
CORPORATE BORROWING DECISIONS AND THE EVALUATION OF INTEREST RATE FORECASTS*,,,
Corporate Capital Investment, Accounting Methods and Earnings: A Test of the Control Hypothesis,,
Corporate Capital Structure, Agency Costs, and Ownership Control: The Case of All-Equity Firms,
Corporate Cash Reserves and Acquisitions,,,
Corporate Combinations and Common Stock Returns: The Case of Joint Ventures,,,
Corporate Control and the Choice of Investment Financing: The Case of Corporate Acquisitions,,,
Corporate Control around the World,,,
Corporate Control, Portfolio Choice, and the Decline of Banking,
Corporate Debt and Corporate Taxes,,,
Corporate Debt and Corporate Taxes: An Extension,,,
CORPORATE DEBT AND THE EVALUATION OF CORPORATE EARNINGS*,,,
CORPORATE DEBT DECISIONS: A NEW ANALYTICAL FRAMEWORK,,,
Corporate Debt Value, Bond Covenants, and Optimal Capital Structure,
CORPORATE DISCLOSURE THROUGH ANNUAL REPORTS IN THE UNITED STATES OF AMERICA AND INDIA*,,,
Corporate Diversification and the Cost of Capital,,,
Corporate Diversification: What Gets Discounted?,,,
Corporate Dividends and Seasoned Equity Issues: An Empirical Investigation,,,
Corporate Equity Ownership and the Governance of Product Market Relationships,,,
Corporate Equity Ownership, Strategic Alliances, and Product Market Relationships,
Corporate Events, Trading Activity, and the Estimation of Systematic Risk: Evidence From Equity Offerings and Share Repurchases,
Corporate Exchange Risk Management: Theme and Aberrations,,,
Corporate Finance and Corporate Governance,,,
CORPORATE FINANCIAL POLICIES—DEBT VERSUS EQUITY*,,,
Corporate Financial Policy and the Theory of Financial Intermediation,,,
Corporate Financial Policy and the Value of Cash,,,
Corporate Financial Policy, Information, and Market Expectations: An Empirical Investigation of Dividends,
CORPORATE FINANCIAL STRATEGIES AND MARKET MEASURES OF RISK AND RETURN,,,
Corporate Financing: An Artificial Agent-based Analysis,,,
Corporate Fraud and Business Conditions: Evidence from IPOs,,,
Corporate Governance and Acquirer Returns,,,
Corporate Governance and Capital Structure Dynamics,,,
Corporate Governance and Equity Prices: Evidence from the Czech and Slovak Republics,,,
Corporate Governance and Firm Value: The Impact of the 2002 Governance Rules,,,
Corporate Governance and Risk-Taking,,,
Corporate Governance, Idiosyncratic Risk, and Information Flow,
Corporate Governance, Product Market Competition, and Equity Prices,
Corporate Innovations and Mergers and Acquisitions,,,
Corporate Investment and Asset Price Dynamics: Implications for SEO Event Studies and Long-Run Performance,,,
Corporate Investment and Asset Price Dynamics: Implications for the Cross-section of Returns,,,
CORPORATE INVESTMENT, DIVIDENDS, AND FINANCE: A SIMULTANEOUS APPROACH*,
CORPORATE MERGERS AND THE CO-INSURANCE OF CORPORATE DEBT,,,
Corporate Ownership Around the World,,,
Corporate Performance, Corporate Takeovers, and Management Turnover,
CORPORATE PHILANTHROPIC CONTRIBUTIONS,,,
Corporate Political Contributions and Stock Returns,,,
CORPORATE REORGANIZATION UNDER CHAPTER X—A POST-MORTEM,,,
Corporate Reorganizations and Non-Cash Auctions,,,
CORPORATE REPURCHASES OF ALREADY OUTSTANDING COMMON STOCK*,,,
Corporate Risk Management and the Incentive Effects of Debt,,,
Corporate Sale-and-Leasebacks and Shareholder Wealth,,,
CORPORATE SAVING BEHAVIOR: A STUDY OF INTERNAL FINANCING*,,,
Corporate Scandals and Household Stock Market Participation,,,
Corporate Takeover Bids, Methods of Payment, and Bidding Firms' Stock Returns,
Corporate Taxes and Securitization,,,
Corporate Yield Spreads and Bond Liquidity,,,
Corporate Yield Spreads: Default Risk or Liquidity? New Evidence from the Credit Default Swap Market,,,
CORRECTING THE YIELD CURVE: A RE-INTERPRETATION OF THE DURATION PROBLEM,,,
Corrections for Trading Frictions in Multivariate Returns,,,
Correlated Default and Financial Intermediation,,,
Correlated Trading and Location,,,
Correlated Trading and Returns,,,
Correlation Risk and Optimal Portfolio Choice,,,
Corrigendum for Dividend Dynamics, Learning, and Expected Stock Index Returns,
COST OF CAPITAL AND FAIR RATE OF RETURN*,,,
COST OF CAPITAL FOR A DIVISION OF A FIRM,,,
COST OF CAPITAL FOR A DIVISION OF A FIRM: COMMENT,,,
COST OF CAPITAL FOR A DIVISION OF A FIRM: REPLY,,,
COST OF PROVIDING CONSUMER CREDIT: A STUDY OF FOUR MAJOR TYPES OF FINANCIAL INSTITUTIONS*,,,
COST OF THE MARSHALL PLAN TO THE UNITED STATES*,,,
Cost of Transacting and Expected Returns in the Nasdaq Market,,,
Costless Signalling in Financial Markets,,,
Costly Information Acquisition, Social Networks, and Asset Prices: Experimental Evidence,
Costly Search and Mutual Fund Flows,,,
Costs of Equity Capital and Model Mispricing,,,
Counterparty Risk and the Pricing of Defaultable Securities,,,
COUNTERSPECULATION, AUCTIONS, AND COMPETITIVE SEALED TENDERS,
Country Size, Currency Unions, and International Asset Returns,
Covenants and Collateral as Incentives to Monitor,,,
Cream-Skimming in Financial Markets,,,
Cream-Skimming or Profit-Sharing? The Curious Role of Purchased Order Flow,,,
CREDIT AVAILABILITY AND ECONOMIC DECISIONS: SOME EVIDENCE FROM THE MORTGAGE AND HOUSING MARKETS,,,
CREDIT CONDITIONS AND PRICE DETERMINATION IN THE CORPORATE BOND MARKET,,,
Credit Contagion from Counterparty Risk,,,
Credit Granting: A Comparative Analysis of Classification Procedures,,,
Credit Rating Inflation and Firms' Investments,,,
Credit Ratings and Capital Structure,,,
Credit Rationing and Financial Disorder,,,
CREDIT RATIONING AND THE COMMERCIAL-LOAN MARKET*,,,
Credit Rationing in the Commercial Loan Market: Estimates of a Structural Model Under Conditions of Disequilibrium,,,
Credit Rationing, Income Exaggeration, and Adverse Selection in the Mortgage Market,
Credit Risk in Private Debt Portfolios,,,
Credit Union Structure, Growth and Regulatory Problems,,
CREDIT UNIONS: An Economic Theory of a Credit Union,,,
Creditor Control Rights and Board Independence,,,
Creditor Rights, Enforcement, and Bank Loans,
CRITERIA FOR GOVERNMENT EXPENDITURE: COMMENT,,,
CRITERIA FOR PORTFOLIO BUILDING,,,
CRITERIA OF “ADEQUATE” GOVERNMENTAL EXPENDITURE AND THEIR IMPLICATIONS,,,
CRITICAL EVALUATION OF PENSION PLANS,,,
Cross-Asset Speculation in Stock Markets,,,
Cross-Border Listings and Price Discovery: Evidence from U.S.-Listed Canadian Stocks,,,
CROSS-SECTION ESTIMATES OF LIQUID ASSET DEMAND BY MANUFACTURING CORPORATIONS,,,
Crossing Networks and Dealer Markets: Competition and Performance,,,
Crowding Out and the Informativeness of Security Prices,,,
Cultural Biases in Equity Analysis,,,
Currency Hedging for International Portfolios,,,
Currency Mispricing and Dealer Balance Sheets,,,
Currency Option Bonds, Puts and Calls on Spot Exchange and the Hedging of Contingent Foreign Earnings,,
Currency Orders and Exchange Rate Dynamics: An Explanation for the Predictive Success of Technical Analysis,,,
Currency Returns, Intrinsic Value, and Institutional-Investor Flows,
Currency Risk and Country Risk in International Banking,,,
Currency Risk Factors in a Recursive Multicountry Economy,,,
CURRENCY TRANSFER BY DENOMINATION*,,,
CURRENT TENDENCIES IN COLLEGE INVESTMENTS,,,
CURRENT TRENDS IN INSTITUTIONAL INVESTMENTS,,,
CUSHIONING THE IMPACT OF UNITED STATES ECONOMIC FLUCTUATIONS ON THE REST OF THE WORLD*,,,
Data-Snooping, Technical Trading Rule Performance, and the Bootstrap,
Dates and Locations of Forthcoming Annual Meetings of the American Finance Association,,,
Dealer Bid-Ask Quotes and Transaction Prices: An Empirical Study of Some AMEX Options,,,
Dealer Networks,,,
Death and Taxes: The Market for Flower Bonds,,,
Debt and Input Misallocation,,,
DEBT AND TAXES*,,,
Debt Capacity,,,
DEBT CAPACITY, DIVERSIFICATION AND CONGLOMERATE MERGERS,,
Debt Capacity: Erratum,,,
Debt Contracting on Management,,,
Debt Dynamics,,,
Debt Financing and Tax Status: Tests of the Substitution Effect and the Tax Exhaustion Hypothesis Using Firms' Responses to the Economic Recovery Tax Act of 1981,,,
Debt Financing under Asymmetric Information,,,
Debt Financing, Corporate Financial Intermediaries and Firm Valuation,,
DEBT MANAGEMENT FOR ECONOMIC STABILITY*,,,
Debt Management under Corporate and Personal Taxation,,,
Debt Maturity, Risk, and Asymmetric Information,
Debt Refinancing and Equity Returns,,,
Debt Specialization,,,
Debt, Agency Costs, and Industry Equilibrium,
Debt, Dividend Policy, Taxes, Inflation and Market Valuation
